epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,463.909,1.94707,1.24285,1.18243,0.52034,0.37357,0.40028,0.18188,2.04184,2.37062,1.30062,0.00124509,0.00124509,0.00124509
15,496.795,1.92843,1.2159,1.1802,0.5527,0.41969,0.4578,0.21487,1.88687,1.40378,1.24465,0.00123094,0.00123094,0.00123094
16,530.826,1.93519,1.21961,1.17883,0.50513,0.41095,0.44532,0.21204,1.86884,1.52576,1.23189,0.00121679,0.00121679,0.00121679
17,564.896,1.92615,1.20499,1.17592,0.49438,0.39777,0.39723,0.16465,2.20804,1.68771,1.39028,0.00120265,0.00120265,0.00120265
18,599.068,1.90737,1.1872,1.17412,0.49876,0.3819,0.41618,0.19147,2.03456,1.47223,1.28142,0.0011885,0.0011885,0.0011885
19,633.247,1.92485,1.18943,1.16654,0.51869,0.42752,0.43216,0.19963,2.02351,1.36588,1.24901,0.00117435,0.00117435,0.00117435
20,667.292,1.90867,1.18554,1.17345,0.55069,0.40039,0.41887,0.19198,2.10459,1.61951,1.29914,0.00116021,0.00116021,0.00116021
21,701.255,1.89741,1.17217,1.16936,0.60881,0.41597,0.4489,0.20749,1.93605,1.63369,1.27195,0.00114606,0.00114606,0.00114606
22,736.094,1.87306,1.15628,1.16219,0.51824,0.42822,0.43998,0.20471,2.01184,1.4923,1.26898,0.00113191,0.00113191,0.00113191
23,770.479,1.87276,1.14968,1.15261,0.54623,0.42258,0.48377,0.22978,1.84909,1.30839,1.23728,0.00111776,0.00111776,0.00111776
24,804.511,1.87905,1.15494,1.16235,0.55135,0.45372,0.46341,0.21868,1.88548,1.27387,1.23303,0.00110362,0.00110362,0.00110362
25,838.884,1.87259,1.14093,1.15453,0.55906,0.45011,0.47145,0.2185,1.95164,1.37556,1.2319,0.00108947,0.00108947,0.00108947
26,873.674,1.85803,1.12931,1.15625,0.63738,0.43177,0.47463,0.23025,1.84338,1.41624,1.24253,0.00107532,0.00107532,0.00107532
27,908.664,1.86706,1.14457,1.1631,0.54385,0.50798,0.4807,0.23439,1.84823,1.32173,1.19475,0.00106118,0.00106118,0.00106118
28,943.749,1.84329,1.11808,1.15226,0.56541,0.40711,0.43424,0.20778,1.95439,1.51621,1.21785,0.00104703,0.00104703,0.00104703
29,978.123,1.83184,1.10065,1.14813,0.53051,0.42785,0.44707,0.21192,1.90169,1.57953,1.22764,0.00103288,0.00103288,0.00103288
30,1012.9,1.82999,1.10135,1.14136,0.55,0.44649,0.47174,0.24004,1.78394,1.23983,1.1954,0.00101873,0.00101873,0.00101873
31,1047.57,1.8562,1.12054,1.1505,0.48222,0.37213,0.38118,0.1784,2.12162,1.47558,1.28548,0.00100459,0.00100459,0.00100459
32,1082.81,1.84897,1.11268,1.14136,0.58683,0.43381,0.48302,0.23361,1.86301,1.39872,1.22092,0.00099044,0.00099044,0.00099044
33,1117.34,1.8336,1.095,1.13832,0.55613,0.4539,0.4671,0.22802,1.88466,1.24676,1.22299,0.000976293,0.000976293,0.000976293
34,1151.32,1.82138,1.09317,1.13543,0.56931,0.42367,0.45949,0.22324,1.86634,1.36275,1.21066,0.000962146,0.000962146,0.000962146
35,1185.33,1.81413,1.08532,1.13369,0.59117,0.53742,0.55196,0.26777,1.76638,1.09789,1.18929,0.000947999,0.000947999,0.000947999
36,1220.5,1.8276,1.09053,1.13868,0.49376,0.44717,0.42144,0.18896,2.0849,1.58388,1.28239,0.000933851,0.000933851,0.000933851
37,1255.74,1.80899,1.0667,1.13208,0.60795,0.5056,0.54268,0.25765,1.78763,1.16659,1.18031,0.000919704,0.000919704,0.000919704
38,1290.8,1.81744,1.07424,1.12938,0.71405,0.44589,0.47983,0.23303,1.85392,1.4095,1.19247,0.000905557,0.000905557,0.000905557
39,1325.55,1.8082,1.08018,1.13363,0.5679,0.45631,0.49252,0.23491,1.87549,1.25363,1.20306,0.00089141,0.00089141,0.00089141
40,1360.52,1.80365,1.06434,1.1293,0.50211,0.50652,0.454,0.21464,1.93029,1.31368,1.21247,0.000877263,0.000877263,0.000877263
41,1396.44,1.80449,1.07138,1.12871,0.56034,0.45537,0.46328,0.2236,1.93393,1.26971,1.22105,0.000863116,0.000863116,0.000863116
42,1431.47,1.79203,1.05164,1.12715,0.71585,0.44589,0.49504,0.22746,1.94658,1.44027,1.23044,0.000848969,0.000848969,0.000848969
43,1466.6,1.79995,1.06696,1.13288,0.53621,0.42105,0.46109,0.23008,1.86203,1.30286,1.20442,0.000834822,0.000834822,0.000834822
44,1501.4,1.79138,1.06256,1.12858,0.52644,0.40372,0.44143,0.20988,1.94383,1.55144,1.21649,0.000820675,0.000820675,0.000820675
45,1537.34,1.78572,1.03939,1.11491,0.63207,0.46254,0.50631,0.25117,1.81063,1.2154,1.17262,0.000806528,0.000806528,0.000806528
46,1572.87,1.78282,1.0592,1.12416,0.58418,0.48466,0.49659,0.24234,1.83288,1.43501,1.1837,0.00079238,0.00079238,0.00079238
47,1608.96,1.7946,1.0532,1.11976,0.68757,0.50449,0.55054,0.25968,1.86544,1.32925,1.19684,0.000778233,0.000778233,0.000778233
48,1644.68,1.77773,1.03563,1.12207,0.62644,0.47519,0.52341,0.25744,1.76607,1.20256,1.1744,0.000764086,0.000764086,0.000764086
49,1680.09,1.76736,1.04033,1.11446,0.5951,0.44948,0.48396,0.23093,1.88147,1.35743,1.21281,0.000749939,0.000749939,0.000749939
50,1716.02,1.77036,1.03021,1.1159,0.57284,0.45048,0.48217,0.2333,1.86664,1.20801,1.19385,0.000735792,0.000735792,0.000735792
51,1751.8,1.77196,1.03709,1.11663,0.72978,0.48454,0.55964,0.27389,1.77444,1.16237,1.17636,0.000721645,0.000721645,0.000721645
52,1787.6,1.77189,1.02863,1.11483,0.57896,0.43666,0.46801,0.22693,1.91596,1.32542,1.20206,0.000707498,0.000707498,0.000707498
53,1824.04,1.76256,1.02109,1.10922,0.56723,0.54809,0.55078,0.2693,1.76986,1.13856,1.16252,0.000693351,0.000693351,0.000693351
54,1860.55,1.76955,1.03585,1.11013,0.61036,0.48839,0.51895,0.25319,1.77874,1.16845,1.17614,0.000679204,0.000679204,0.000679204
55,1896.32,1.76152,1.02102,1.11227,0.57663,0.43807,0.47974,0.23746,1.85489,1.32782,1.20485,0.000665057,0.000665057,0.000665057
56,1932.35,1.77137,1.03392,1.11464,0.63829,0.46327,0.51503,0.24506,1.84423,1.26252,1.19724,0.000650909,0.000650909,0.000650909
57,1967.46,1.75817,1.0155,1.11075,0.5934,0.51181,0.527,0.25465,1.76983,1.20651,1.15545,0.000636762,0.000636762,0.000636762
58,2001.97,1.74334,1.00615,1.10125,0.64773,0.45141,0.51964,0.25201,1.81001,1.18754,1.18339,0.000622615,0.000622615,0.000622615
59,2036.5,1.73863,1.00196,1.10642,0.55668,0.49209,0.51165,0.24435,1.83714,1.12539,1.18901,0.000608468,0.000608468,0.000608468
60,2071.4,1.72307,0.99199,1.10327,0.64301,0.53543,0.57043,0.2564,1.8614,1.1139,1.19486,0.000594321,0.000594321,0.000594321
61,2105.72,1.72989,0.98672,1.10153,0.55561,0.47073,0.49605,0.23453,1.87859,1.23769,1.21887,0.000580174,0.000580174,0.000580174
62,2141.07,1.72936,0.98835,1.09872,0.60662,0.51711,0.52438,0.24296,1.86898,1.13431,1.19036,0.000566027,0.000566027,0.000566027
63,2177.17,1.73638,0.99471,1.10537,0.57935,0.44887,0.48122,0.22854,1.87801,1.28769,1.2005,0.00055188,0.00055188,0.00055188
64,2212.02,1.71427,0.98814,1.09753,0.62123,0.55019,0.55121,0.27079,1.73836,1.07846,1.1695,0.000537733,0.000537733,0.000537733
65,2248.26,1.7322,0.99439,1.09814,0.621,0.53208,0.54568,0.2616,1.77824,1.09637,1.17291,0.000523586,0.000523586,0.000523586
66,2283.75,1.7285,0.9964,1.10305,0.58501,0.48833,0.50887,0.2495,1.79814,1.17016,1.16746,0.000509438,0.000509438,0.000509438
67,2319.25,1.70867,0.97063,1.09587,0.61912,0.47814,0.52358,0.25479,1.80489,1.10933,1.18677,0.000495291,0.000495291,0.000495291
68,2354.88,1.72453,0.98714,1.09735,0.56399,0.48152,0.49692,0.2476,1.79345,1.23659,1.16756,0.000481144,0.000481144,0.000481144
69,2390.02,1.71574,0.98221,1.10096,0.67625,0.50773,0.55655,0.26121,1.83962,1.11072,1.18249,0.000466997,0.000466997,0.000466997
70,2424.97,1.7017,0.97274,1.09473,0.64307,0.50436,0.54285,0.26087,1.79243,1.09844,1.17379,0.00045285,0.00045285,0.00045285
71,2461.74,1.71375,0.98133,1.09291,0.5943,0.50284,0.52759,0.26171,1.74058,1.12303,1.15141,0.000438703,0.000438703,0.000438703
72,2497.47,1.71422,0.97838,1.08949,0.65227,0.4996,0.54544,0.26751,1.74675,1.07356,1.15546,0.000424556,0.000424556,0.000424556
73,2532.43,1.70229,0.97242,1.09317,0.56249,0.47159,0.49002,0.23643,1.86508,1.19461,1.19814,0.000410409,0.000410409,0.000410409
74,2568.03,1.69368,0.96048,1.08659,0.68529,0.52417,0.56461,0.27749,1.75083,1.07563,1.16054,0.000396262,0.000396262,0.000396262
75,2603.37,1.70208,0.96272,1.08746,0.61538,0.50925,0.52556,0.24995,1.84363,1.16996,1.18613,0.000382115,0.000382115,0.000382115
76,2640.65,1.69877,0.96088,1.09393,0.6114,0.52115,0.53466,0.25623,1.7834,1.15633,1.16835,0.000367967,0.000367967,0.000367967
77,2677.23,1.69671,0.96245,1.08633,0.58605,0.51574,0.52691,0.26531,1.72305,1.05858,1.14567,0.00035382,0.00035382,0.00035382
78,2713.17,1.70348,0.96579,1.08841,0.70003,0.50661,0.56504,0.27254,1.74669,1.13195,1.15452,0.000339673,0.000339673,0.000339673
79,2750.26,1.69124,0.95173,1.08917,0.5994,0.52593,0.54278,0.26603,1.75492,1.07837,1.16282,0.000325526,0.000325526,0.000325526
80,2787.13,1.68335,0.95808,1.0953,0.58444,0.47682,0.50094,0.24648,1.8212,1.13342,1.1796,0.000311379,0.000311379,0.000311379
81,2822.54,1.67661,0.9578,1.09019,0.5952,0.43529,0.47952,0.23174,1.85555,1.3185,1.19432,0.000297232,0.000297232,0.000297232
82,2858.19,1.68333,0.94983,1.0841,0.63366,0.52947,0.56518,0.27269,1.7363,1.0623,1.16097,0.000283085,0.000283085,0.000283085
83,2894.91,1.68758,0.94824,1.07756,0.60864,0.49545,0.52899,0.26197,1.76473,1.13667,1.16363,0.000268938,0.000268938,0.000268938
84,2930.27,1.67057,0.94055,1.07601,0.6226,0.51879,0.54347,0.25615,1.81591,1.10572,1.17535,0.000254791,0.000254791,0.000254791
85,2965.13,1.672,0.94328,1.08366,0.62297,0.52722,0.54341,0.24792,1.85651,1.11821,1.19155,0.000240644,0.000240644,0.000240644
86,3000.05,1.66413,0.93943,1.07611,0.57676,0.51411,0.53199,0.26043,1.77038,1.13472,1.16547,0.000226497,0.000226497,0.000226497
87,3034.79,1.67006,0.94705,1.07876,0.61416,0.46929,0.51205,0.25235,1.80663,1.14183,1.18583,0.000212349,0.000212349,0.000212349
88,3069.55,1.66517,0.9339,1.07823,0.597,0.51025,0.52909,0.26173,1.75708,1.11107,1.17187,0.000198202,0.000198202,0.000198202
89,3104.52,1.66226,0.94058,1.07919,0.59451,0.48011,0.50065,0.24793,1.81333,1.19642,1.17967,0.000184055,0.000184055,0.000184055
90,3139.49,1.67463,0.94298,1.08324,0.59195,0.50292,0.52423,0.25088,1.82737,1.10804,1.19205,0.000169908,0.000169908,0.000169908
91,3169.97,1.55114,0.96526,1.04938,0.6552,0.49097,0.53952,0.26121,1.76466,1.18012,1.17587,0.000155761,0.000155761,0.000155761
92,3200.24,1.49156,0.82616,1.02638,0.67916,0.45527,0.51772,0.25504,1.78064,1.20276,1.16729,0.000141614,0.000141614,0.000141614
93,3230.49,1.47242,0.80269,1.0156,0.77767,0.49044,0.55746,0.27488,1.73936,1.13687,1.15496,0.000127467,0.000127467,0.000127467
94,3261.77,1.46363,0.79126,1.01826,0.77973,0.49174,0.56638,0.28056,1.72021,1.11782,1.157,0.00011332,0.00011332,0.00011332
95,3292.28,1.45332,0.78208,1.02131,0.64702,0.53102,0.56639,0.27367,1.75692,1.12529,1.16329,9.91726e-05,9.91726e-05,9.91726e-05
96,3323.12,1.44739,0.77706,1.01813,0.65112,0.57112,0.60627,0.28787,1.74127,1.0448,1.16486,8.50255e-05,8.50255e-05,8.50255e-05
97,3353.88,1.4466,0.77429,1.01486,0.68927,0.50419,0.5753,0.27462,1.76329,1.10483,1.16959,7.08784e-05,7.08784e-05,7.08784e-05
98,3384.49,1.43406,0.7685,1.01233,0.66714,0.55966,0.60177,0.28942,1.73573,1.04216,1.16042,5.67313e-05,5.67313e-05,5.67313e-05
99,3415.07,1.42269,0.7619,1.00386,0.62081,0.54793,0.57554,0.27502,1.77701,1.07972,1.17389,4.25842e-05,4.25842e-05,4.25842e-05
100,3445.55,1.42914,0.76927,1.01267,0.67642,0.53689,0.59224,0.28329,1.75896,1.06462,1.17105,2.84371e-05,2.84371e-05,2.84371e-05
