epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,636.29,1.97748,1.3914,1.30429,0.53579,0.36325,0.35455,0.1468,2.36402,2.23843,1.40824,0.0096634,0.0096634,0.0096634
19,672.019,1.96347,1.3774,1.29475,0.33171,0.27961,0.27331,0.10005,2.72083,1.95461,1.56872,0.0096436,0.0096436,0.0096436
20,708.044,1.95229,1.36708,1.29124,0.37777,0.31122,0.29581,0.12787,2.43696,1.92815,1.41395,0.0096238,0.0096238,0.0096238
21,744.092,1.94788,1.37047,1.29982,0.41889,0.3911,0.3312,0.12622,2.36992,2.17458,1.39513,0.009604,0.009604,0.009604
22,780.656,1.96159,1.36534,1.29385,0.42741,0.36411,0.33453,0.14718,2.21732,1.77037,1.33754,0.0095842,0.0095842,0.0095842
23,817.221,1.95136,1.3466,1.28557,0.41544,0.37142,0.34716,0.14047,2.33463,1.81762,1.40067,0.0095644,0.0095644,0.0095644
24,853.253,1.93944,1.33943,1.28789,0.49386,0.37907,0.36312,0.13187,2.41704,2.10026,1.46417,0.0095446,0.0095446,0.0095446
25,889.182,1.93121,1.34235,1.28411,0.42353,0.36715,0.38749,0.16964,2.15497,1.64536,1.29697,0.0095248,0.0095248,0.0095248
26,925.487,1.94313,1.33753,1.27967,0.41337,0.35755,0.31177,0.12718,2.50371,2.26115,1.46251,0.009505,0.009505,0.009505
27,961.644,1.94979,1.35291,1.29237,0.40268,0.35494,0.34406,0.14113,2.30016,1.99379,1.37657,0.0094852,0.0094852,0.0094852
28,997.422,1.9293,1.33515,1.28832,0.45485,0.36647,0.37456,0.15952,2.19396,1.8326,1.34999,0.0094654,0.0094654,0.0094654
29,1033.15,1.92979,1.33298,1.28426,0.3705,0.31076,0.28667,0.10844,2.59698,2.14085,1.53151,0.0094456,0.0094456,0.0094456
30,1069.28,1.9174,1.33062,1.27991,0.42823,0.36347,0.35767,0.1483,2.23271,1.94169,1.39158,0.0094258,0.0094258,0.0094258
31,1105.44,1.94923,1.33604,1.27859,0.41161,0.34321,0.31784,0.13534,2.40568,1.90465,1.3893,0.009406,0.009406,0.009406
32,1141.57,1.93191,1.3207,1.27505,0.40521,0.35412,0.31488,0.11576,2.53574,1.86281,1.52296,0.0093862,0.0093862,0.0093862
33,1177.31,1.89525,1.31325,1.27432,0.46207,0.36941,0.37794,0.16044,2.23815,1.7659,1.36054,0.0093664,0.0093664,0.0093664
34,1213.5,1.88395,1.28605,1.25831,0.42843,0.31724,0.29258,0.11753,2.55412,1.87516,1.49191,0.0093466,0.0093466,0.0093466
35,1249.37,1.92845,1.32094,1.2729,0.4514,0.40107,0.3765,0.16951,2.1926,1.73912,1.31643,0.0093268,0.0093268,0.0093268
36,1284.25,1.89464,1.30006,1.26805,0.4358,0.34738,0.34232,0.14707,2.36637,2.13337,1.3749,0.009307,0.009307,0.009307
37,1319.26,1.93039,1.31448,1.28173,0.44848,0.39481,0.36002,0.14441,2.3142,1.58471,1.37424,0.0092872,0.0092872,0.0092872
38,1354.45,1.91765,1.30505,1.2701,0.44206,0.37101,0.34819,0.1542,2.30863,1.83918,1.36251,0.0092674,0.0092674,0.0092674
39,1389.58,1.90285,1.29688,1.26121,0.4297,0.35666,0.34503,0.1413,2.31135,1.8274,1.35493,0.0092476,0.0092476,0.0092476
40,1424.83,1.89895,1.29269,1.25963,0.4727,0.41207,0.38086,0.16537,2.21491,1.65591,1.31829,0.0092278,0.0092278,0.0092278
41,1460.6,1.89645,1.2835,1.2645,0.50162,0.35515,0.36248,0.14525,2.37323,1.8802,1.39905,0.009208,0.009208,0.009208
42,1496.89,1.90268,1.2764,1.27126,0.40289,0.34511,0.31195,0.12808,2.46544,2.24548,1.42322,0.0091882,0.0091882,0.0091882
43,1532.64,1.90921,1.30093,1.26713,0.56138,0.39337,0.41347,0.16429,2.18322,1.65784,1.3311,0.0091684,0.0091684,0.0091684
44,1568.93,1.89153,1.27028,1.26354,0.46754,0.38536,0.38026,0.1634,2.18039,1.74033,1.32732,0.0091486,0.0091486,0.0091486
45,1604.35,1.89876,1.283,1.26578,0.46559,0.35878,0.35726,0.15826,2.28122,1.80731,1.36062,0.0091288,0.0091288,0.0091288
46,1640.35,1.90166,1.27844,1.26386,0.49453,0.41083,0.40794,0.16797,2.17477,1.52692,1.31647,0.009109,0.009109,0.009109
47,1676.04,1.89927,1.28617,1.2692,0.47194,0.38676,0.39371,0.1771,2.10824,1.56664,1.28186,0.0090892,0.0090892,0.0090892
