epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,354.092,1.78423,0.95789,0.95776,0.71757,0.61753,0.6753,0.24008,2.28694,1.121,1.00023,0.0014885,0.0014885,0.0014885
33,364.2,1.76538,0.96332,0.95975,0.70159,0.58908,0.6357,0.19288,2.51569,1.24355,1.06446,0.001472,0.001472,0.001472
34,374.663,1.86031,0.98755,0.97234,0.74873,0.67141,0.75096,0.33857,1.91366,0.99149,0.93616,0.0014555,0.0014555,0.0014555
35,384.98,1.81793,0.97946,0.96376,0.76792,0.63688,0.71931,0.31703,1.99946,1.03601,0.95522,0.001439,0.001439,0.001439
36,395.397,1.80413,0.97515,0.96404,0.71937,0.64904,0.70871,0.28968,2.03088,1.05583,0.9496,0.0014225,0.0014225,0.0014225
37,405.485,1.7619,0.95621,0.95891,0.74208,0.67959,0.73807,0.29217,2.06855,1.10477,0.9609,0.001406,0.001406,0.001406
38,415.76,1.76668,0.9289,0.95455,0.7363,0.67787,0.73823,0.31854,1.97268,1.08215,0.94153,0.0013895,0.0013895,0.0013895
39,425.937,1.73824,0.93082,0.9521,0.71797,0.66679,0.72226,0.30739,1.9626,1.06478,0.93824,0.001373,0.001373,0.001373
40,436.036,1.72427,0.92875,0.94741,0.7588,0.66488,0.73353,0.27624,2.20256,1.04128,0.98846,0.0013565,0.0013565,0.0013565
41,446.264,1.74143,0.9248,0.94936,0.76887,0.68493,0.7688,0.33201,1.96963,0.97818,0.93899,0.00134,0.00134,0.00134
42,456.399,1.73388,0.92274,0.9459,0.72416,0.59328,0.63465,0.21717,2.38083,1.14437,1.03933,0.0013235,0.0013235,0.0013235
43,466.53,1.78322,0.9404,0.95376,0.75987,0.66102,0.73885,0.3086,2.06833,1.01354,0.96363,0.001307,0.001307,0.001307
44,476.941,1.77333,0.92939,0.95156,0.75552,0.67214,0.73078,0.28995,2.12036,1.13248,0.97565,0.0012905,0.0012905,0.0012905
45,487.115,1.76418,0.9244,0.93544,0.76559,0.68608,0.76247,0.33623,1.96157,0.98934,0.94434,0.001274,0.001274,0.001274
46,497.287,1.72966,0.91994,0.94886,0.78004,0.69028,0.77941,0.35531,1.8847,0.97387,0.93083,0.0012575,0.0012575,0.0012575
47,507.578,1.73021,0.90339,0.94855,0.79096,0.68564,0.77547,0.35513,1.86914,0.93783,0.92626,0.001241,0.001241,0.001241
48,517.617,1.74571,0.90699,0.94682,0.77394,0.66336,0.74318,0.31631,2.02556,1.0097,0.95814,0.0012245,0.0012245,0.0012245
49,527.782,1.70275,0.89675,0.94874,0.7629,0.62249,0.68128,0.23177,2.34844,1.10955,1.02534,0.001208,0.001208,0.001208
50,538.27,1.72575,0.89605,0.94849,0.77925,0.70441,0.77641,0.34125,1.96821,0.95973,0.94203,0.0011915,0.0011915,0.0011915
51,548.369,1.74323,0.90916,0.95252,0.77288,0.69639,0.77242,0.35363,1.88862,1.00983,0.92918,0.001175,0.001175,0.001175
52,558.611,1.72608,0.90426,0.94843,0.78027,0.69467,0.76412,0.34191,1.93419,0.96728,0.93712,0.0011585,0.0011585,0.0011585
53,568.827,1.72342,0.89398,0.95018,0.78065,0.70861,0.7827,0.34818,1.91077,0.98248,0.9322,0.001142,0.001142,0.001142
54,579.273,1.71746,0.89006,0.9468,0.77141,0.68131,0.76063,0.34452,1.90787,0.96966,0.93457,0.0011255,0.0011255,0.0011255
55,589.468,1.70679,0.88669,0.9404,0.76613,0.68589,0.76404,0.34869,1.89367,0.96059,0.93144,0.001109,0.001109,0.001109
56,599.251,1.70139,0.87862,0.94524,0.79493,0.67405,0.75794,0.30623,2.09912,0.99287,0.96489,0.0010925,0.0010925,0.0010925
57,609.557,1.74145,0.8889,0.94171,0.78358,0.6752,0.74383,0.27831,2.1836,1.07071,0.98151,0.001076,0.001076,0.001076
58,619.622,1.71082,0.88122,0.94365,0.79874,0.69448,0.77289,0.3117,2.06165,0.95903,0.95769,0.0010595,0.0010595,0.0010595
59,629.763,1.71819,0.87236,0.94252,0.80614,0.69874,0.79499,0.35904,1.87354,0.92989,0.92387,0.001043,0.001043,0.001043
60,639.901,1.71402,0.88354,0.94212,0.77755,0.7046,0.78718,0.36421,1.84827,0.9177,0.92122,0.0010265,0.0010265,0.0010265
61,650.305,1.68893,0.87279,0.94728,0.79145,0.6942,0.77892,0.35568,1.88234,0.98544,0.93444,0.00101,0.00101,0.00101
62,660.502,1.69066,0.85873,0.94324,0.77905,0.66585,0.73841,0.31782,1.99245,0.97653,0.95559,0.0009935,0.0009935,0.0009935
63,670.795,1.69181,0.85898,0.93666,0.8011,0.69448,0.77971,0.34444,1.95247,0.96045,0.94476,0.000977,0.000977,0.000977
64,681.032,1.70671,0.86932,0.93972,0.80396,0.69868,0.79366,0.35742,1.88726,0.92766,0.92734,0.0009605,0.0009605,0.0009605
65,691.197,1.69574,0.87348,0.94032,0.76835,0.69773,0.7737,0.34949,1.88788,0.93615,0.9269,0.000944,0.000944,0.000944
66,701.27,1.67927,0.8595,0.92967,0.79886,0.69242,0.77492,0.32553,2.01166,0.95918,0.95048,0.0009275,0.0009275,0.0009275
67,711.457,1.68631,0.86647,0.94105,0.78282,0.69601,0.76294,0.30848,2.10054,1.0471,0.97076,0.000911,0.000911,0.000911
68,721.748,1.70097,0.86754,0.93496,0.7903,0.69314,0.77072,0.33155,2.00766,0.98634,0.9526,0.0008945,0.0008945,0.0008945
69,731.858,1.67274,0.85314,0.93828,0.78031,0.67619,0.74277,0.27386,2.17194,1.04291,0.98146,0.000878,0.000878,0.000878
70,742.141,1.6648,0.86171,0.93843,0.7773,0.67462,0.74323,0.29357,2.14001,1.00711,0.97732,0.0008615,0.0008615,0.0008615
71,752.27,1.67927,0.85176,0.93802,0.79589,0.71319,0.7904,0.34449,1.94075,0.95662,0.93567,0.000845,0.000845,0.000845
72,762.249,1.69811,0.87376,0.93689,0.7809,0.69486,0.76716,0.32174,2.00295,1.04001,0.94342,0.0008285,0.0008285,0.0008285
73,772.265,1.6579,0.84054,0.93195,0.78287,0.68837,0.76193,0.31324,2.04985,0.98808,0.96071,0.000812,0.000812,0.000812
74,782.114,1.65079,0.83674,0.9394,0.79515,0.68115,0.75019,0.2949,2.12289,1.00777,0.97249,0.0007955,0.0007955,0.0007955
75,792.158,1.68161,0.84678,0.93834,0.78248,0.71663,0.79152,0.35786,1.88543,1.00744,0.92657,0.000779,0.000779,0.000779
76,802.092,1.66406,0.84455,0.93299,0.78603,0.69583,0.77109,0.34178,1.93054,0.9597,0.94016,0.0007625,0.0007625,0.0007625
77,812.003,1.65289,0.8344,0.92995,0.79347,0.71013,0.78855,0.34268,1.95883,0.91298,0.93832,0.000746,0.000746,0.000746
78,822.048,1.64767,0.82766,0.92694,0.79374,0.68914,0.7797,0.33714,1.9775,0.94614,0.94345,0.0007295,0.0007295,0.0007295
79,832.064,1.6419,0.81856,0.93074,0.80026,0.70689,0.78687,0.33977,1.97972,0.95566,0.94185,0.000713,0.000713,0.000713
80,842.256,1.65905,0.82542,0.92957,0.7973,0.71426,0.78598,0.32771,2.03348,0.96736,0.95348,0.0006965,0.0006965,0.0006965
81,852.16,1.66331,0.83009,0.93287,0.795,0.69085,0.75602,0.30811,2.10566,1.00667,0.97431,0.00068,0.00068,0.00068
82,862.284,1.64299,0.82565,0.92982,0.79779,0.69989,0.78246,0.34675,1.92199,0.9219,0.93317,0.0006635,0.0006635,0.0006635
83,872.384,1.64733,0.82907,0.93375,0.80759,0.71071,0.79251,0.36792,1.8487,0.92067,0.92205,0.000647,0.000647,0.000647
84,882.32,1.6338,0.80933,0.92057,0.7926,0.70116,0.78206,0.34632,1.92505,0.94627,0.93421,0.0006305,0.0006305,0.0006305
85,892.357,1.64118,0.83357,0.92564,0.80446,0.71262,0.7915,0.34198,1.96199,0.9325,0.9368,0.000614,0.000614,0.000614
86,902.34,1.63812,0.80994,0.92925,0.81664,0.6962,0.77377,0.31915,2.05566,0.95668,0.95765,0.0005975,0.0005975,0.0005975
87,912.124,1.64292,0.81959,0.92322,0.8025,0.69751,0.76899,0.3344,1.98741,0.96256,0.95043,0.000581,0.000581,0.000581
88,922.207,1.62174,0.81702,0.9298,0.77576,0.69219,0.74894,0.29629,2.11807,1.04504,0.9708,0.0005645,0.0005645,0.0005645
89,932.319,1.65044,0.81938,0.92406,0.80333,0.71071,0.78443,0.32955,2.00535,0.96041,0.94944,0.000548,0.000548,0.000548
90,942.188,1.62929,0.80901,0.92564,0.80888,0.7151,0.79479,0.35502,1.90513,0.92485,0.92773,0.0005315,0.0005315,0.0005315
91,952.29,1.64716,0.81427,0.9223,0.81717,0.72973,0.81134,0.37848,1.83016,0.88686,0.91867,0.000515,0.000515,0.000515
92,962.26,1.62523,0.80301,0.92957,0.80212,0.71129,0.78205,0.33059,2.00447,0.95065,0.95033,0.0004985,0.0004985,0.0004985
93,972.236,1.62003,0.80187,0.92136,0.80044,0.68035,0.75147,0.29788,2.11983,0.99999,0.97337,0.000482,0.000482,0.000482
94,982.069,1.62093,0.79287,0.91876,0.79447,0.71339,0.78399,0.33156,1.9955,0.94972,0.94507,0.0004655,0.0004655,0.0004655
95,992.009,1.60391,0.79433,0.92375,0.80187,0.70482,0.78296,0.33388,1.97938,0.9413,0.94369,0.000449,0.000449,0.000449
96,1002.07,1.61705,0.79447,0.92298,0.81177,0.70903,0.79508,0.34743,1.9473,0.90691,0.93662,0.0004325,0.0004325,0.0004325
97,1012.1,1.60383,0.78566,0.92681,0.80041,0.69916,0.77166,0.31844,2.03424,0.96905,0.95454,0.000416,0.000416,0.000416
98,1021.94,1.59146,0.78132,0.92521,0.80067,0.71186,0.78445,0.32076,2.03418,0.9621,0.95328,0.0003995,0.0003995,0.0003995
99,1031.92,1.59901,0.78593,0.92372,0.80237,0.69849,0.76968,0.32054,2.03683,0.9617,0.96066,0.000383,0.000383,0.000383
100,1042.08,1.62233,0.7909,0.91953,0.79737,0.68933,0.76071,0.31524,2.03906,0.96354,0.96065,0.0003665,0.0003665,0.0003665
101,1052.02,1.59467,0.78605,0.92473,0.80811,0.70847,0.78488,0.34177,1.95842,0.9335,0.94297,0.00035,0.00035,0.00035
102,1061.98,1.59956,0.78556,0.92006,0.8105,0.71705,0.7965,0.34913,1.93256,0.92403,0.93494,0.0003335,0.0003335,0.0003335
103,1072,1.60301,0.78039,0.91706,0.81449,0.7076,0.78822,0.33357,1.98203,0.95139,0.94331,0.000317,0.000317,0.000317
104,1082.03,1.60089,0.78419,0.91142,0.82055,0.70898,0.79314,0.33941,1.95615,0.9358,0.93941,0.0003005,0.0003005,0.0003005
105,1092.04,1.5935,0.7742,0.91909,0.81875,0.71186,0.79867,0.34973,1.91841,0.94539,0.93208,0.000284,0.000284,0.000284
106,1102.08,1.59387,0.78142,0.91904,0.8029,0.69582,0.7654,0.31238,2.06079,0.97216,0.96053,0.0002675,0.0002675,0.0002675
107,1112.13,1.60435,0.77722,0.91634,0.78871,0.70708,0.77324,0.33509,1.96279,0.96808,0.94103,0.000251,0.000251,0.000251
108,1121.99,1.58051,0.77296,0.92119,0.81233,0.72153,0.79997,0.3609,1.88731,0.89603,0.92619,0.0002345,0.0002345,0.0002345
109,1131.93,1.59277,0.77611,0.92023,0.80918,0.72141,0.79586,0.34881,1.92633,0.92584,0.9331,0.000218,0.000218,0.000218
110,1141.97,1.577,0.76729,0.91713,0.80769,0.71835,0.79188,0.33992,1.97145,0.93824,0.94166,0.0002015,0.0002015,0.0002015
111,1151.61,1.62008,0.8461,0.94115,0.81009,0.69047,0.76747,0.3222,2.02293,0.9403,0.95595,0.000185,0.000185,0.000185
112,1160.73,1.56024,0.79078,0.93174,0.81647,0.71682,0.79873,0.35823,1.91292,0.90169,0.93617,0.0001685,0.0001685,0.0001685
113,1169.92,1.5352,0.75922,0.93444,0.82071,0.72026,0.79871,0.36201,1.88196,0.89641,0.92985,0.000152,0.000152,0.000152
114,1179.15,1.51547,0.74858,0.92605,0.81639,0.7172,0.79258,0.34344,1.94884,0.92713,0.93955,0.0001355,0.0001355,0.0001355
115,1188.35,1.52357,0.74105,0.92939,0.81249,0.71453,0.7902,0.33864,1.96704,0.93849,0.94225,0.000119,0.000119,0.000119
116,1197.57,1.53381,0.7464,0.92709,0.80784,0.71911,0.7916,0.33829,1.96629,0.93807,0.9418,0.0001025,0.0001025,0.0001025
117,1206.69,1.50546,0.73397,0.92293,0.81765,0.71666,0.79384,0.35197,1.91387,0.90634,0.93359,8.6e-05,8.6e-05,8.6e-05
118,1215.84,1.51181,0.73778,0.92045,0.80711,0.71969,0.78805,0.34364,1.93731,0.92803,0.93852,6.95e-05,6.95e-05,6.95e-05
119,1225.02,1.50846,0.73775,0.9296,0.80888,0.71911,0.79238,0.3525,1.91387,0.91194,0.93442,5.3e-05,5.3e-05,5.3e-05
120,1234.11,1.50641,0.73706,0.92203,0.81509,0.71759,0.79806,0.3535,1.91463,0.91605,0.93293,3.65e-05,3.65e-05,3.65e-05
