epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,577.603,1.87173,1.16966,1.17373,0.73382,0.59538,0.64938,0.29843,1.9202,1.2816,1.17552,0.00117435,0.00117435,0.00117435
20,607.994,1.88281,1.1677,1.16909,0.68322,0.60321,0.62054,0.28986,2.01238,1.35786,1.18355,0.00116021,0.00116021,0.00116021
21,638.324,1.85216,1.14671,1.16206,0.66371,0.61941,0.62172,0.29182,2.06494,1.42284,1.19993,0.00114606,0.00114606,0.00114606
22,668.807,1.87396,1.14828,1.16384,0.69811,0.64492,0.68349,0.34399,1.75612,1.21861,1.1239,0.00113191,0.00113191,0.00113191
23,699.205,1.8643,1.13916,1.15924,0.75063,0.60064,0.66824,0.30861,1.92598,1.21702,1.16095,0.00111776,0.00111776,0.00111776
24,729.09,1.83807,1.13271,1.15995,0.70808,0.64963,0.67574,0.31538,1.94506,1.30261,1.1703,0.00110362,0.00110362,0.00110362
25,759.824,1.84498,1.11835,1.15431,0.71358,0.61915,0.66667,0.31234,1.91084,1.22697,1.15829,0.00108947,0.00108947,0.00108947
26,790.351,1.84362,1.12558,1.14931,0.7057,0.6515,0.67867,0.31846,1.89956,1.29532,1.14996,0.00107532,0.00107532,0.00107532
27,820.698,1.82415,1.1049,1.15434,0.7316,0.59406,0.65053,0.29449,1.99994,1.28285,1.17815,0.00106118,0.00106118,0.00106118
28,850.934,1.83077,1.12016,1.1546,0.70163,0.64831,0.66953,0.31598,1.94867,1.304,1.16699,0.00104703,0.00104703,0.00104703
29,881.332,1.83346,1.1039,1.14538,0.6845,0.64114,0.66394,0.32703,1.82791,1.2695,1.13524,0.00103288,0.00103288,0.00103288
30,911.649,1.81829,1.10127,1.14602,0.68634,0.65645,0.67458,0.31963,1.89454,1.3154,1.15502,0.00101873,0.00101873,0.00101873
31,942.38,1.80039,1.09174,1.14735,0.7365,0.61083,0.66371,0.31724,1.90371,1.22472,1.16926,0.00100459,0.00100459,0.00100459
32,972.575,1.82286,1.09739,1.1444,0.72252,0.60279,0.66306,0.30656,1.93922,1.22546,1.17071,0.00099044,0.00099044,0.00099044
33,1002.71,1.80333,1.07559,1.13952,0.69663,0.61154,0.6417,0.29115,2.0936,1.3932,1.21998,0.000976293,0.000976293,0.000976293
34,1032.99,1.80209,1.07357,1.13701,0.73166,0.63466,0.67843,0.3233,1.89413,1.16254,1.15338,0.000962146,0.000962146,0.000962146
35,1063.63,1.78341,1.06173,1.13062,0.71332,0.59351,0.63225,0.28244,2.13417,1.37167,1.23015,0.000947999,0.000947999,0.000947999
36,1094.32,1.79785,1.06846,1.13154,0.74433,0.62844,0.68647,0.32716,1.82775,1.06682,1.12524,0.000933851,0.000933851,0.000933851
37,1125.15,1.8048,1.07736,1.13614,0.65048,0.60379,0.60576,0.28193,2.21536,1.66659,1.24482,0.000919704,0.000919704,0.000919704
38,1156.08,1.79197,1.05805,1.12657,0.74244,0.63425,0.67191,0.31147,1.95957,1.30245,1.15668,0.000905557,0.000905557,0.000905557
39,1186.56,1.79611,1.06023,1.13574,0.7146,0.60492,0.64428,0.29794,2.12875,1.44483,1.21099,0.00089141,0.00089141,0.00089141
40,1216.99,1.80349,1.06397,1.13126,0.75049,0.62165,0.68017,0.32037,1.84555,1.1316,1.14243,0.000877263,0.000877263,0.000877263
41,1247.44,1.78583,1.04227,1.12342,0.70805,0.60642,0.63824,0.29059,2.08142,1.33862,1.2055,0.000863116,0.000863116,0.000863116
42,1277.76,1.78309,1.05621,1.13104,0.74934,0.6459,0.67792,0.31655,1.99915,1.1894,1.18854,0.000848969,0.000848969,0.000848969
43,1308.17,1.775,1.0387,1.12545,0.73,0.63086,0.6679,0.30826,1.94281,1.18006,1.16674,0.000834822,0.000834822,0.000834822
44,1338.84,1.76517,1.02779,1.12383,0.7338,0.6424,0.68116,0.31249,2.01429,1.26294,1.17513,0.000820675,0.000820675,0.000820675
45,1369.48,1.78197,1.03782,1.12173,0.73344,0.63102,0.67979,0.31453,1.95409,1.28738,1.16913,0.000806528,0.000806528,0.000806528
46,1399.92,1.76616,1.0303,1.12863,0.77148,0.64352,0.71029,0.34227,1.87133,1.13285,1.14331,0.00079238,0.00079238,0.00079238
47,1430.39,1.7448,1.01911,1.12144,0.69242,0.62398,0.6503,0.29703,1.99573,1.30994,1.1809,0.000778233,0.000778233,0.000778233
48,1460.64,1.77659,1.03541,1.12649,0.73199,0.63383,0.67845,0.31416,2.03063,1.28739,1.1832,0.000764086,0.000764086,0.000764086
49,1491.01,1.76272,1.02825,1.11829,0.76356,0.65844,0.70489,0.33873,1.87457,1.10149,1.13775,0.000749939,0.000749939,0.000749939
50,1521.61,1.74541,1.01823,1.10896,0.74364,0.64638,0.69967,0.33989,1.81808,1.13699,1.1257,0.000735792,0.000735792,0.000735792
51,1552.35,1.74763,0.99987,1.1124,0.79647,0.65078,0.71738,0.35054,1.79005,1.02524,1.12889,0.000721645,0.000721645,0.000721645
52,1582.2,1.74037,1.01073,1.11494,0.76691,0.65367,0.70703,0.34107,1.86679,1.05975,1.1411,0.000707498,0.000707498,0.000707498
53,1612.43,1.74706,1.00665,1.11198,0.76551,0.65721,0.72519,0.36367,1.76003,1.06273,1.11876,0.000693351,0.000693351,0.000693351
54,1643.16,1.72832,0.99911,1.10898,0.72431,0.63547,0.68089,0.3291,1.86149,1.13041,1.13857,0.000679204,0.000679204,0.000679204
55,1673.53,1.72767,1.00298,1.11327,0.73818,0.65025,0.69095,0.32079,1.94213,1.25708,1.15215,0.000665057,0.000665057,0.000665057
56,1704.81,1.75571,1.01702,1.11465,0.76022,0.63884,0.69775,0.33161,1.8846,1.1067,1.13724,0.000650909,0.000650909,0.000650909
57,1736.13,1.73032,0.99914,1.10966,0.755,0.63464,0.69365,0.32637,1.85862,1.14673,1.14232,0.000636762,0.000636762,0.000636762
58,1767.05,1.73116,0.99731,1.11342,0.77089,0.64055,0.69957,0.33808,1.87136,1.15645,1.13774,0.000622615,0.000622615,0.000622615
59,1798.19,1.733,0.98731,1.10479,0.74901,0.62695,0.6639,0.31355,2.10683,1.24283,1.2046,0.000608468,0.000608468,0.000608468
60,1828.93,1.70128,0.97957,1.10067,0.74966,0.65029,0.70213,0.33641,1.84917,1.09587,1.1427,0.000594321,0.000594321,0.000594321
61,1860.3,1.73274,0.98841,1.10927,0.76383,0.65353,0.71584,0.33858,1.88554,1.10645,1.13935,0.000580174,0.000580174,0.000580174
62,1891.59,1.71852,0.99104,1.10472,0.72084,0.64458,0.68778,0.31985,1.99667,1.24531,1.1634,0.000566027,0.000566027,0.000566027
63,1922.35,1.70808,0.97557,1.10537,0.76731,0.66107,0.72196,0.36504,1.7329,1.01223,1.11102,0.00055188,0.00055188,0.00055188
64,1953.67,1.71057,0.97265,1.10068,0.75844,0.63266,0.67403,0.31916,1.96854,1.1821,1.16231,0.000537733,0.000537733,0.000537733
65,1983.84,1.71736,0.98072,1.10571,0.73879,0.65207,0.69556,0.3295,1.87591,1.10562,1.14471,0.000523586,0.000523586,0.000523586
66,2014.65,1.69803,0.97155,1.09342,0.77087,0.62419,0.67955,0.32213,1.94633,1.10832,1.16812,0.000509438,0.000509438,0.000509438
67,2045.59,1.6988,0.96521,1.09924,0.75233,0.65907,0.71397,0.34855,1.83092,1.04748,1.12444,0.000495291,0.000495291,0.000495291
68,2076.32,1.69551,0.96986,1.09957,0.7652,0.64538,0.69866,0.33477,1.9176,1.12487,1.15591,0.000481144,0.000481144,0.000481144
69,2106.75,1.68456,0.95918,1.09779,0.76506,0.64715,0.70588,0.34763,1.86572,1.12058,1.12866,0.000466997,0.000466997,0.000466997
70,2137.5,1.70534,0.96716,1.10522,0.74901,0.67493,0.71863,0.34928,1.83297,1.02705,1.13393,0.00045285,0.00045285,0.00045285
71,2168.06,1.67951,0.95664,1.09026,0.75908,0.65431,0.70683,0.33203,1.88618,1.11612,1.14126,0.000438703,0.000438703,0.000438703
72,2199.17,1.68151,0.94721,1.09037,0.78081,0.67606,0.72854,0.34583,1.85743,1.07686,1.12989,0.000424556,0.000424556,0.000424556
73,2230.1,1.68929,0.95322,1.09434,0.7597,0.64867,0.69751,0.33205,1.93241,1.15902,1.14094,0.000410409,0.000410409,0.000410409
74,2260.79,1.67291,0.95212,1.09407,0.75395,0.65687,0.71703,0.3468,1.82513,1.12465,1.11777,0.000396262,0.000396262,0.000396262
75,2291.47,1.66333,0.94319,1.09204,0.77933,0.68013,0.73959,0.36975,1.7461,0.99533,1.1037,0.000382115,0.000382115,0.000382115
76,2322.98,1.659,0.94352,1.09356,0.73866,0.66594,0.71308,0.33438,1.92633,1.11249,1.15141,0.000367967,0.000367967,0.000367967
77,2354.4,1.67094,0.94761,1.09295,0.75357,0.66126,0.71016,0.33291,1.9342,1.09519,1.15323,0.00035382,0.00035382,0.00035382
78,2385.53,1.67233,0.94657,1.09035,0.77258,0.66737,0.72051,0.34853,1.87189,1.03469,1.14103,0.000339673,0.000339673,0.000339673
79,2416.28,1.66745,0.93982,1.09254,0.76205,0.64686,0.70692,0.3291,1.89203,1.09204,1.13797,0.000325526,0.000325526,0.000325526
80,2446.88,1.66771,0.93405,1.08351,0.76965,0.6626,0.71271,0.33522,1.8797,1.06552,1.14563,0.000311379,0.000311379,0.000311379
81,2478.01,1.64944,0.93656,1.08205,0.79803,0.67044,0.72877,0.35325,1.85466,1.03691,1.13224,0.000297232,0.000297232,0.000297232
82,2508.5,1.65565,0.92932,1.09471,0.78144,0.68091,0.73518,0.36619,1.75955,0.99926,1.10837,0.000283085,0.000283085,0.000283085
83,2538.91,1.64843,0.94103,1.08199,0.77495,0.67015,0.72272,0.34595,1.85095,1.04381,1.12339,0.000268938,0.000268938,0.000268938
84,2569.9,1.65162,0.92814,1.07865,0.77769,0.65493,0.71524,0.34548,1.88553,1.04752,1.13094,0.000254791,0.000254791,0.000254791
85,2600.94,1.65539,0.93597,1.08893,0.75806,0.6661,0.71365,0.34034,1.90911,1.08077,1.14407,0.000240644,0.000240644,0.000240644
86,2633.09,1.64832,0.92,1.0795,0.77376,0.65933,0.71867,0.34348,1.87194,1.04004,1.12929,0.000226497,0.000226497,0.000226497
87,2664.13,1.626,0.91889,1.08258,0.78637,0.64923,0.71599,0.34523,1.85904,1.11779,1.13064,0.000212349,0.000212349,0.000212349
88,2695.37,1.64003,0.91585,1.0777,0.76227,0.66699,0.71324,0.33662,1.91303,1.08936,1.14304,0.000198202,0.000198202,0.000198202
89,2726.65,1.62633,0.91227,1.08346,0.76709,0.67065,0.71764,0.34495,1.89047,1.09398,1.13411,0.000184055,0.000184055,0.000184055
90,2757.14,1.64166,0.91157,1.08043,0.78211,0.66047,0.71405,0.33365,1.92444,1.05515,1.14084,0.000169908,0.000169908,0.000169908
91,2783.83,1.51296,0.9397,1.04693,0.77022,0.6409,0.70232,0.33636,1.86765,1.07852,1.13806,0.000155761,0.000155761,0.000155761
92,2811.04,1.46921,0.82153,1.0307,0.77778,0.6742,0.72755,0.36089,1.76839,1.00782,1.10529,0.000141614,0.000141614,0.000141614
93,2838.38,1.45682,0.79309,1.02271,0.7928,0.67135,0.73228,0.35877,1.81503,1.01202,1.1159,0.000127467,0.000127467,0.000127467
94,2865.44,1.42878,0.77271,1.01402,0.79586,0.66742,0.73044,0.35701,1.83122,1.02126,1.1172,0.00011332,0.00011332,0.00011332
95,2892.29,1.41971,0.76621,1.01345,0.7869,0.68332,0.73361,0.36654,1.79032,0.95878,1.1083,9.91726e-05,9.91726e-05,9.91726e-05
96,2919.36,1.42446,0.76607,1.01123,0.78668,0.66589,0.72628,0.35177,1.83339,1.00528,1.12176,8.50255e-05,8.50255e-05,8.50255e-05
97,2946.19,1.41077,0.75784,1.00845,0.77902,0.68432,0.73467,0.36352,1.80369,1.00646,1.10964,7.08784e-05,7.08784e-05,7.08784e-05
98,2973.53,1.41546,0.75254,1.01076,0.78714,0.68072,0.73618,0.37025,1.77799,0.98148,1.10392,5.67313e-05,5.67313e-05,5.67313e-05
99,3000.88,1.40156,0.74647,1.00529,0.78127,0.68628,0.73763,0.36718,1.78361,0.98248,1.10445,4.25842e-05,4.25842e-05,4.25842e-05
100,3027.68,1.406,0.75051,1.00736,0.78778,0.68522,0.73969,0.36835,1.78594,0.97452,1.10471,2.84371e-05,2.84371e-05,2.84371e-05
